"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.429579067E2,-2.440531042E0,3.200444251E-1,-8.324090356E-1
3.430576387E2,-2.748214161E0,6.091459697E-1,-6.960449499E-1
3.431573707E2,-2.570514354E0,6.722210544E-1,-6.618036550E-1
3.432571017E2,-2.364099016E0,4.726052982E-1,-9.940260762E-1
3.433568337E2,-2.653077331E0,4.699395525E-1,-9.551005769E-1
3.434565657E2,-2.867321944E0,3.265669942E-1,-8.287878549E-1
3.435562967E2,-2.748536927E0,5.186392576E-1,-1.128117349E0
3.436560287E2,-2.371503638E0,8.048978859E-1,-1.025227404E0
3.437557607E2,-2.160411990E0,9.763774252E-1,-1.528614199E0
3.438554918E2,-1.799628405E0,6.711773264E-1,-1.622491246E0
3.439552238E2,-2.014957969E0,8.535648465E-1,-1.510622317E0
3.440549558E2,-1.577930639E0,1.601328419E0,-1.573893283E0
3.441546868E2,-3.273565145E0,1.531467056E0,-5.552931136E-1
3.442544188E2,-2.155491997E0,3.929457557E-1,-2.612174011E0
3.443541508E2,-5.897823304E-1,7.752232665E-1,-2.085705332E0
3.444538818E2,9.808865969E-2,-4.339329833E-1,-1.994490522E0
3.445536138E2,-2.658396835E0,1.225909692E0,-1.851291041E0
3.446533458E2,-9.057079768E-1,1.827919720E0,-1.025757161E0
3.447530768E2,3.500687446E-1,1.099754260E0,-1.918149859E0
3.448528092E2,-3.750520333E-1,1.669030405E0,-8.573895103E-1
3.449525412E2,-7.078291360E-1,7.252167088E-1,-9.380822557E-1
3.450522722E2,-8.055144383E-2,4.894780236E-1,-1.949772186E0
3.451520042E2,-8.450777592E-1,6.981259739E-1,-1.237719898E0
3.452517362E2,-1.017563385E0,1.257381161E0,-1.300963967E0
3.453514672E2,-8.411868026E-1,9.498217106E-1,-1.630034155E0
3.454511992E2,-5.774516489E-1,1.714017713E-1,-1.319635296E0
3.455509312E2,-1.349764683E0,1.078397305E0,2.121328908E-1
3.456506622E2,4.606729948E-1,2.776328158E-1,2.051285112E-1
3.457503942E2,1.843522576E-1,-9.349230051E-2,1.315259240E0
3.458501257E2,5.094692154E-1,8.843212008E-2,4.320858479E-2
3.459498567E2,-1.465398781E0,-8.070502460E-1,1.674001708E0
3.460495887E2,-9.930138501E-1,-3.689101911E-1,-6.955087602E-1
3.461493207E2,-1.937807101E-1,-1.161742347E-1,4.708014321E-1
3.462490527E2,-4.315207876E-1,-8.935159475E-1,6.520423132E-1
3.463487837E2,1.718761998E-1,-5.204062861E-1,1.051707689E0
3.464485157E2,-1.002151952E0,-3.322826475E-1,1.795329094E-1
3.465482477E2,-8.670442135E-1,-2.474342859E-1,3.346729892E-1
3.466479787E2,1.320493156E-2,2.602665854E-1,-1.233832669E-1
3.467477107E2,-1.716345270E-1,-1.121051574E-1,-1.167156869E-1
3.468474432E2,1.645249889E-1,-1.889241225E-1,-2.244453728E-1
3.469471752E2,9.413471948E-1,6.694243312E-2,-5.782896280E-3
3.470469062E2,-3.867318466E-1,2.109862518E-1,-9.067692465E-1
3.471466382E2,2.836428034E-1,-2.183876574E-2,-5.773306847E-2
3.472463702E2,-1.238560326E-1,5.789211273E-1,-7.989752412E-2
3.473461012E2,4.326479480E-1,3.394010478E-1,6.254912764E-1
3.474458332E2,-1.020804350E0,-2.410432792E-1,-8.212999105E-2
3.475455652E2,-1.823003600E-1,-1.647891551E-1,4.824485010E-1
3.476452972E2,2.737634940E-1,-3.246245492E-1,9.235174263E-1
3.477450282E2,5.648583909E-1,-3.993700916E-1,9.710710770E-1
3.478447602E2,-4.615129656E-2,-6.275261074E-1,1.069751027E0
3.479444922E2,3.125185104E-1,-7.875831109E-1,1.183623213E0
3.480442232E2,8.823086623E-1,-8.524445200E-1,9.060389292E-1
3.481439552E2,-1.031196826E0,1.046938115E-1,-5.191660917E-1
3.482436872E2,5.225994671E-1,-9.034977293E-1,-1.700857385E0
3.483434192E2,8.404564123E-1,-1.878586428E0,1.585071990E0
3.484431502E2,-4.137097301E-1,-1.432828036E0,1.862234105E0
3.485428822E2,1.822214007E0,-1.082534795E0,5.079850459E-1
3.486426142E2,-1.754349468E0,-2.365413909E0,3.535297920E0
3.487423462E2,-2.162707607E0,-7.591995567E-1,4.482732212E0
3.488420772E2,-7.859974191E-1,2.086187142E-1,1.455086632E0
3.489418092E2,-1.839132925E0,-1.515846219E0,5.202180058E-1
3.490415412E2,2.490184428E0,-1.551782622E0,3.635716832E0
3.491412732E2,3.493075833E-1,2.796810955E-1,1.083152846E0
3.492410042E2,-2.280671382E-1,-6.974231386E-1,-4.308392215E-1
3.493407362E2,3.834750936E-1,-9.532715678E-2,-2.942693138E-1
3.494404682E2,2.065834008E0,-1.323267002E0,-3.795989013E-1
3.495402002E2,-5.745399183E-1,1.949461699E-1,1.065099567E0
3.496399322E2,4.645273332E-1,-3.288877541E-1,-7.410188091E-1
3.497396632E2,9.922510808E-1,1.273245826E0,1.425799098E0
3.498393952E2,-2.125417939E-1,1.768048325E0,2.505149499E0
3.499391270E2,-3.268337003E-1,3.923049009E-1,6.002985477E-2
3.500388590E2,7.469424771E-1,-2.990093592E0,-3.045583668E0
3.501385900E2,-6.999242851E-1,-7.395932579E-1,-3.817321994E0
3.502383220E2,6.331585110E-1,-3.443659186E-1,-7.897980362E-1
3.503380540E2,2.430809242E-1,3.511445957E-1,1.345102844E0
3.504377860E2,6.114720744E-2,1.326090623E0,2.297485051E0
3.505375180E2,3.020121968E-1,2.438493580E-1,-1.177038664E-1
3.506372490E2,1.499396393E-1,-2.542550629E-1,-8.366821808E-1
3.507369810E2,6.408149283E-1,9.835209686E-1,-1.271292272E0
3.508367130E2,5.550535239E-1,6.060639024E-1,5.966381907E-2
3.509364446E2,3.770360667E-1,1.298358448E0,-1.978493124E-1
3.510361766E2,8.542278477E-1,1.304590995E0,-1.299071808E0
3.511359076E2,-2.042854743E0,7.306657290E-1,-3.580024441E0
3.512356396E2,2.022532708E-1,9.749208838E-1,-1.607802456E0
3.513353716E2,-1.849159109E-1,8.479456723E-2,-2.246067560E0
3.514351036E2,-6.539927982E-1,-9.330343544E-2,-2.153130160E0
3.515348356E2,6.890562847E-1,7.527038848E-1,3.454359591E-1
3.516345676E2,5.599811187E-1,3.062373948E-1,-6.538315612E-1
3.517342986E2,4.203087150E-1,6.402455556E-1,1.506903487E-1
3.518340306E2,-1.242598376E0,3.292432648E-1,-1.631782472E-2
3.519337626E2,2.253739107E-1,-4.457975686E-2,-7.591188651E-1
3.520334946E2,5.833317186E-1,2.790864336E-1,-1.311633382E0
3.521332266E2,-1.399653492E-2,2.716458517E-1,-1.462543001E0
3.522329576E2,-7.139943670E-1,3.082283717E-1,-2.665752633E0
3.523326896E2,-2.713073710E-1,1.311456796E0,2.277893955E-1
3.524324216E2,-6.401730502E-1,1.122866549E0,-2.012461354E0
3.525321536E2,-1.842018380E0,1.039472390E0,-1.626320588E0
3.526318856E2,-6.260825761E-1,7.323456341E-1,-1.482610645E0
3.527316176E2,2.787000058E-1,9.471156192E-1,-2.960570415E0
3.528313486E2,1.126993514E0,8.581005317E-1,-1.559893295E0
3.529310816E2,-2.927588501E-1,7.160155302E-1,-9.561255938E-1
3.530308136E2,5.696046124E-1,6.809316516E-1,-1.610433118E0
3.531305456E2,7.502529513E-1,1.098460856E0,1.410725561E0
3.532302776E2,-3.546203269E-1,7.026487952E-1,-1.472434151E-1
3.533300096E2,-2.227541826E0,6.621346074E-1,2.450053525E-1
3.534297416E2,-1.436367356E0,2.067224622E-1,-1.402624828E0
3.535294726E2,2.011924872E0,-1.011989892E0,-2.844017866E0
3.536292046E2,2.614344790E0,4.538743275E-1,-2.776191918E0
3.537289366E2,1.525492955E0,3.595803738E-2,-2.716838586E-1
3.538286686E2,-1.160831644E-1,2.808745122E-1,3.362733722E-3
3.539283999E2,8.279274371E-1,9.183829862E-1,1.305525380E0
3.540281319E2,6.263769834E-1,-4.260339797E-2,-1.760375608E0
3.541278639E2,9.617009139E-1,6.680110592E-1,-5.794362670E-1
3.542275949E2,1.017086252E-1,5.924860829E-1,-1.873719206E0
3.543273269E2,2.163285787E-1,-6.622322559E-2,-1.696897066E-1
3.544270589E2,2.453323580E0,1.056433994E0,7.628295082E-1
3.545267909E2,1.320770680E0,1.067283502E0,-8.044669461E-1
3.546265229E2,4.432949603E-1,7.222720510E-1,5.656765991E-1
3.547262549E2,-2.192974403E0,6.676456082E-1,-2.320947588E0
3.548259869E2,-8.217272689E-1,9.154511923E-1,-3.398740876E-1
3.549257188E2,1.439931489E-1,1.895456815E-1,-2.096706283E-1
3.550254508E2,3.783475240E-1,6.236172438E-2,-4.803926200E-1
3.551251818E2,4.446804215E-1,-8.736792684E-2,8.655165553E-2
3.552249138E2,4.182389834E-1,-2.058336854E-2,4.019960761E-2
3.553246458E2,3.220750169E-1,-8.499278784E-2,-5.886017776E-1
3.554243778E2,-1.153326596E0,-4.050822365E-1,-1.507692862E-1
3.555241098E2,-1.859043279E-1,7.490809500E-2,-2.974010825E-1
3.556238418E2,5.365449668E-1,-2.910732257E-1,-2.823538578E-1
3.557235738E2,1.331812269E0,-9.387026453E-1,8.126746827E-1
3.558233058E2,-6.872555980E-2,-7.132644153E-1,2.256352812E-1
3.559230380E2,5.961492904E-1,2.704688072E-2,8.599388963E-1
3.560227690E2,3.812471583E-1,-5.371492034E-1,7.740228331E-1
3.561225010E2,1.763261501E-1,-8.322915065E-1,1.322626147E0
3.562222330E2,3.588307242E-1,-1.207886819E0,7.249845743E-1
3.563219650E2,-2.122703735E-2,-1.532006169E0,-2.068604565E-1
3.564216970E2,-5.003800111E-1,-1.230063554E0,2.700062925E-1
3.565214290E2,9.344302310E-1,-8.918413049E-1,1.486543483E-1
3.566211610E2,-1.311319825E0,4.559395641E-1,5.124464715E-1
3.567208930E2,-4.323284342E-1,-1.057846681E0,-3.370931518E-1
3.568206250E2,1.055487329E0,-1.430834135E0,8.238393563E-1
3.569203568E2,-1.248705208E0,-1.476080475E0,1.927113640E0
3.570200888E2,-3.959056163E-1,-1.765929878E0,1.251671939E0
3.571198198E2,-4.314864352E-1,-1.643228397E0,1.271513881E0
3.572195518E2,9.114459226E-1,-1.143154049E0,1.921193334E0
3.573192838E2,-2.925526261E-1,-1.010869566E0,2.431757587E0
3.574190158E2,4.853737168E-4,-9.818504190E-1,2.515242378E0
3.575187478E2,3.508171151E-1,-1.500583817E0,1.579276814E0
3.576184798E2,-1.522783648E0,-1.170056503E0,1.685755781E0
3.577182118E2,-1.808843654E-1,-1.397276380E0,1.842630730E0
3.578179438E2,-1.223800857E-1,-1.719362653E0,2.450331268E0
3.579176763E2,-5.036219998E-1,-1.982438825E0,2.910131164E0
3.580174083E2,-9.986613833E-1,-1.536943558E0,1.999417970E0
3.581171403E2,4.984209745E-1,-1.726538941E0,2.070928248E0
3.582168723E2,4.015538804E-1,-1.718134153E0,2.537325557E0
3.583166043E2,3.247004533E-2,-1.688402231E0,2.396502970E0
3.584163353E2,4.614677411E-3,-1.967897385E0,2.365259542E0
3.585160673E2,2.480736424E-1,-1.820509543E0,3.013922165E0
3.586157993E2,-2.072178310E-1,-1.905377786E0,2.328878167E0
3.587155313E2,6.339518320E-2,-1.209879550E0,1.313013325E0
3.588152633E2,8.976007758E-2,-4.278127027E-1,3.041113472E-1
3.589149948E2,-2.223128385E-1,-1.848608923E-1,2.534042931E-1
3.590147268E2,-6.130220890E-3,-1.396075362E-1,-2.572991234E-1
3.591144588E2,-2.137716644E-1,4.185746866E-1,-1.089546776E-1
3.592141908E2,-3.962530505E-1,1.121244532E-1,-3.473479986E-1
3.593139228E2,-3.570455692E-1,5.816780895E-1,-3.057643551E-1
3.594136548E2,-4.177290331E-1,2.123656685E0,4.650109345E-1
3.595133868E2,-9.047113555E-2,1.851122056E0,4.527165788E-1
3.596131188E2,2.598100640E-3,8.236937606E-1,-1.087381552E0
3.597128508E2,-4.151935342E-1,-1.484709211E0,-3.403853681E0
3.598125828E2,3.229718336E-1,-1.504921281E0,-2.767949683E0
3.599123155E2,7.001942803E-1,-3.018022817E-1,-8.476164740E-1
3.600120475E2,1.172089726E-1,1.764000297E0,8.015585411E-1
3.601117795E2,1.370769928E0,2.514269986E0,9.973391086E-1
3.602115115E2,-8.997370195E-1,7.000187176E-1,-2.382218807E0
3.603112435E2,7.321117820E-2,3.305178993E0,-1.732138819E0
3.604109755E2,-4.408059650E-2,1.417189073E0,-2.069014454E0
3.605107075E2,-2.785799917E-1,9.344873875E-1,-3.208010548E0
3.606104395E2,1.277960290E0,1.967320849E0,-1.219981200E0
3.607101705E2,1.911909125E0,6.127870309E-1,-2.719858673E0
3.608099025E2,7.747784396E-1,1.712841253E0,-3.906799597E-1
3.609096342E2,-1.767842247E-1,8.880283356E-1,-2.909433591E0
3.610093662E2,2.615037648E-1,1.319829424E0,-3.261629516E-1
3.611090982E2,7.247764865E-1,-9.846278465E-1,2.117627621E-1
3.612088302E2,3.103873392E0,5.556930631E-1,-1.548293588E0
3.613085622E2,-5.993803522E-2,2.711096621E-1,-9.380536044E-1
3.614082942E2,3.450738995E0,1.279398267E0,-6.021930456E-2
3.615080262E2,3.270740940E0,1.737697767E0,4.411472780E-1
3.616077582E2,2.856799002E-1,-2.884852481E-1,-5.371579742E-1
3.617074902E2,-9.742378559E-1,-5.414872527E-1,-2.195272213E0
3.618072222E2,1.325103466E0,3.040797722E-1,-5.743141061E-1
3.619069542E2,-6.517247180E-2,-4.742267311E-2,-1.093653275E0
3.620066862E2,-5.809091076E-1,4.926290882E-1,6.018702793E-1
3.621064182E2,4.676803346E-1,1.871518314E-2,-2.230964202E0
3.622061502E2,-1.855276942E0,9.809154493E-1,1.739306921E-1
3.623058822E2,-3.532137499E0,-1.405413365E0,-1.129879700E0
3.624056142E2,-1.519747920E0,-9.767902386E-1,-5.450353432E-1
3.625053462E2,-2.479719374E0,1.636232203E-1,1.831233922E0
3.626050782E2,4.840129235E-1,-3.424720055E-1,-1.555967474E-1
3.627048102E2,2.364366051E-1,6.389661849E-2,-7.773727030E-1
3.628045422E2,8.823028151E-1,1.386456692E-1,-2.799529910E-1
3.629042747E2,9.502185903E-2,-1.087658125E-1,2.283904892E-1
3.630040067E2,-2.813609457E-1,-2.943038124E-1,3.908506984E-1
3.631037387E2,3.977347350E-2,-4.333231187E-1,3.105397761E-1
3.632034707E2,-2.941714826E-1,-4.905656058E-1,-1.458704889E-1
3.633032027E2,-3.298982991E-1,-5.807688475E-2,5.501054639E-1
3.634029347E2,-1.419030252E-1,-1.121431643E-1,2.839039546E-1
3.635026667E2,8.972488465E-2,-1.046634060E-1,1.010648541E0
3.636023987E2,-8.538867357E-1,-4.264444542E-1,1.402924206E0
3.637021307E2,-3.950321884E-1,-8.038412941E-1,6.281277859E-1
3.638018627E2,-5.074970227E-1,-6.657926255E-1,1.137251869E0
3.639015936E2,1.307297269E-1,-9.991166621E-1,1.248699800E0
3.640013256E2,1.891232019E-1,-1.045070515E0,3.637032455E-1
3.641010576E2,6.639356229E-2,-8.691038221E-1,1.456081828E0
3.642007896E2,3.002444739E-2,-8.045745349E-1,1.584829330E0
3.643005216E2,1.907780004E-1,-8.859473115E-1,1.458313710E0
3.644002536E2,2.805656148E-1,-8.066093659E-1,1.188882784E0
3.644999856E2,-7.011235490E-1,-1.483325175E0,3.475123054E-1
3.645997176E2,-5.223425550E-2,-1.027909521E0,1.441980683E0
3.646994496E2,-8.807792500E-2,-1.201732040E0,1.205458471E0
3.647991816E2,1.127155482E0,-6.173636466E-1,5.308418119E-1
3.648989144E2,1.111835704E0,-6.780173993E-1,1.674470070E0
3.649986464E2,2.473710263E-1,-1.075430428E0,1.624192201E0
3.650983784E2,-2.463720661E-2,-9.972432142E-1,1.558348460E0
3.651981104E2,3.945121882E-2,-9.490738517E-1,1.904373819E0
3.652978424E2,-7.793444937E-2,-1.190441651E0,1.557254446E0
3.653975744E2,-2.651891735E-1,-1.519117736E0,1.535377089E0
3.654973064E2,2.124696356E-1,-1.242585366E0,1.652211474E0
3.655970384E2,2.109125586E-1,-1.160844800E0,1.717162346E0
3.656967704E2,9.353149513E-2,-1.079001322E0,1.751935737E0
3.657965024E2,-3.523166701E-1,-1.280309263E0,1.352603068E0
3.658962342E2,-2.036093680E-2,-1.444032471E0,1.412928207E0
3.659959662E2,1.833394468E-2,-1.278748641E0,1.412007270E0
3.660956982E2,4.189619916E-1,-1.000159221E0,1.647751218E0
3.661954302E2,1.826570219E-1,-8.922775072E-1,1.337349436E0
3.662951622E2,2.565041579E-1,-1.278779631E0,1.266679988E0
3.663948942E2,5.507558204E-1,-1.314606691E0,1.564973356E0
3.664946272E2,1.943872674E-1,-1.026456488E0,1.392241927E0
3.665943592E2,1.664796765E-1,-7.515057904E-1,1.402098579E0
3.666940912E2,1.794902978E-1,-6.024824828E-1,1.354597553E0
3.667938232E2,3.226229376E-1,-4.483867157E-1,1.016310984E0
3.668935550E2,1.264335949E-1,-6.093436056E-1,1.074918212E0
3.669932870E2,-6.193717998E-3,-7.973666722E-1,8.516270792E-1
3.670930190E2,1.121591528E-1,-5.925632662E-1,1.020599332E0
3.671927510E2,2.146491670E-1,-5.994343293E-1,7.920082837E-1
3.672924830E2,7.586521111E-2,-6.155679667E-1,1.030579945E0
3.673922150E2,4.423453359E-2,-7.294962859E-1,9.791104138E-1
3.674919470E2,4.207842764E-2,-7.205488765E-1,1.246304780E0
3.675916790E2,8.642986899E-2,-6.640314442E-1,8.469972539E-1
3.676914110E2,-1.344695147E-2,-5.151630878E-1,8.211367732E-1
3.677911430E2,-5.483281296E-2,-4.074965519E-1,5.409229964E-1
3.678908752E2,-2.565760969E-1,1.556657445E-1,3.938970977E-1
3.679906072E2,2.952599052E-2,1.333369821E-1,4.818865836E-2
3.680903392E2,1.130996957E-1,1.418382490E-1,-1.330949074E-1
3.681900712E2,1.600948277E-1,2.212785208E-1,-3.758362180E-1
3.682898032E2,1.445216093E-1,1.363178927E-1,-1.314530092E-1
3.683895352E2,-3.753053639E-3,5.470538020E-2,-9.093122005E-2
3.684892672E2,-7.082045272E-2,-7.258148789E-3,2.036649531E-1
3.685889992E2,4.478967190E-2,-6.059177220E-2,2.310597432E-1
3.686887312E2,4.878017731E-2,-2.046560562E-1,2.392446756E-1
3.687884632E2,8.542867949E-2,-1.823921978E-1,4.799622649E-1
3.688881954E2,1.905254921E-2,-1.798352104E-1,4.455835605E-1
3.689879274E2,1.526598372E-2,-1.144662631E-1,4.229185832E-1
3.690876594E2,8.524209850E-2,-2.545877695E-2,2.007489467E-1
3.691873914E2,4.027940383E-2,9.955937147E-2,-9.357299209E-3
3.692871234E2,4.799425671E-2,2.452790022E-1,-1.637863576E-1
3.693868554E2,4.236627510E-2,4.662388498E-1,-3.407932699E-1
3.694865874E2,-2.735216020E-2,9.013061929E-1,-7.639878416E-1
3.695863194E2,4.312559087E-3,8.058860654E-1,-1.058482858E0
3.696860524E2,2.054656763E-2,4.368372953E-1,-8.790487665E-1
3.697857844E2,1.431217493E-2,4.691963714E-1,-6.716994828E-1
3.698855161E2,-4.104668643E-2,7.101548660E-1,-5.853612506E-1
3.699852481E2,-7.403088475E-2,5.942186129E-1,-5.767857242E-1
3.700849801E2,6.781692076E-3,4.694893169E-1,-6.346702355E-1
3.701847121E2,-8.525733780E-3,5.482682687E-1,-6.317407805E-1
3.702844441E2,-1.241851760E-2,5.438314015E-1,-5.653474009E-1
3.703841761E2,1.815087201E-2,4.524306500E-1,-5.753870702E-1
3.704839081E2,2.443587966E-3,4.958263457E-1,-5.363919890E-1
3.705836401E2,-3.492503537E-2,4.939376950E-1,-5.184825522E-1
3.706833721E2,-2.624000151E-2,3.990625280E-1,-4.897136664E-1
3.707831041E2,2.108944505E-3,4.321986991E-1,-4.731742322E-1
3.708828358E2,-2.584405364E-2,4.246739173E-1,-4.924811536E-1
3.709825678E2,-5.229426255E-2,3.811373037E-1,-4.710598791E-1
3.710822998E2,-4.362322547E-2,3.908828580E-1,-4.463267416E-1
3.711820318E2,1.597707823E-2,3.704906934E-1,-4.404040968E-1
3.712817638E2,4.274332915E-3,3.379480147E-1,-4.049085742E-1
3.713814958E2,1.013815831E-3,3.365166163E-1,-3.638067412E-1
3.714812278E2,-2.489227312E-2,3.442179841E-1,-4.094524455E-1
3.715809598E2,-5.414441295E-2,3.226873666E-1,-3.815828615E-1
3.716806918E2,-1.127440022E-2,3.314301234E-1,-3.476561469E-1
3.717804238E2,3.066828065E-3,3.098579907E-1,-3.358149505E-1
3.718801558E2,1.283518653E-3,3.087949669E-1,-3.556756032E-1
3.719798888E2,-1.273925565E-2,3.144328523E-1,-3.758204305E-1
3.720796208E2,-2.332690040E-2,2.683784276E-1,-3.041394138E-1
3.721793528E2,-1.715721080E-2,2.595432848E-1,-3.017022943E-1
3.722790848E2,-1.082897030E-2,2.863118380E-1,-3.044323593E-1
3.723788168E2,-1.586128509E-2,2.637351537E-1,-3.047872853E-1
3.724785488E2,2.291500060E-2,2.449673456E-1,-2.961158645E-1
3.725782808E2,2.558244556E-2,2.296926641E-1,-2.601414549E-1
3.726780128E2,-5.206589224E-2,2.569500446E-1,-2.928314835E-1
3.727777448E2,-5.416975698E-2,2.252856177E-1,-2.658728957E-1
3.728774772E2,2.640297437E-2,1.916302139E-1,-2.293558645E-1
3.729772092E2,2.955657877E-3,2.546585208E-1,-2.616512060E-1
3.730769412E2,1.377963977E-2,2.119106966E-1,-2.632352167E-1
3.731766732E2,-1.656724501E-2,2.159020060E-1,-2.171696824E-1
3.732764052E2,-3.790177977E-2,2.327542663E-1,-2.297803724E-1
3.733761372E2,-4.937388897E-3,2.150442195E-1,-2.328852439E-1
3.734758692E2,-4.051289046E-2,1.764485031E-1,-2.007647341E-1
3.735756012E2,-1.785425372E-2,1.987462753E-1,-1.979264957E-1
3.736753332E2,-2.902753366E-2,2.142209315E-1,-2.297031891E-1
3.737750652E2,-2.116116481E-2,1.577274728E-1,-1.918266803E-1
3.738747976E2,-1.215175666E-2,2.107313132E-1,-1.822811007E-1
3.739745296E2,4.755792651E-2,1.710392439E-1,-1.811970270E-1
3.740742616E2,-3.880294533E-2,1.496641624E-1,-1.646149081E-1
3.741739936E2,5.661173696E-2,1.897298688E-1,-1.745440650E-1
3.742737256E2,-9.324408621E-3,1.797480869E-1,-1.679226780E-1
3.743734576E2,9.753521159E-4,1.495144737E-1,-1.689821935E-1
3.744731896E2,1.879938304E-2,1.820828801E-1,-1.630040002E-1
3.745729226E2,-1.972189095E-2,1.183780503E-1,-1.342392075E-1
3.746726546E2,4.766266476E-3,1.038646764E-1,-1.590085977E-1
3.747723866E2,-2.933076661E-2,1.698271161E-1,-1.468545753E-1
3.748721185E2,-3.693041107E-2,1.040798539E-1,-1.920178843E-1
3.749718505E2,7.977630403E-3,1.409886485E-1,-1.145481241E-1
3.750715825E2,-6.598838679E-3,1.451723313E-1,-1.420230210E-1
3.751713145E2,-2.158019090E-2,6.499238670E-2,-1.353162646E-1
3.752710465E2,3.339196851E-2,1.941912943E-1,-1.292515326E-1
3.753707785E2,-2.547829203E-2,1.329931659E-1,-1.270564878E-1
3.754705105E2,-1.911144163E-3,1.226050025E-1,-1.310045278E-1
3.755702425E2,-1.754526492E-2,1.247591168E-1,-9.813265085E-2
3.756699745E2,-2.718955278E-2,1.037202501E-1,-1.087821847E-1
3.757697065E2,5.070573851E-2,1.339778370E-1,-1.285545444E-1
3.758694380E2,-6.209870931E-3,9.831449926E-2,-1.032577354E-1
3.759691700E2,-1.339803586E-2,1.332165295E-1,-8.233698249E-2
3.760689020E2,4.164253598E-2,1.077571678E-1,-9.569319248E-2
3.761686340E2,6.193440255E-2,7.930286229E-2,-1.089622790E-1
3.762683660E2,-9.873736259E-3,1.244386894E-1,-9.034649849E-2
3.763680980E2,2.094271649E-2,6.864806592E-2,-7.827959955E-2
3.764678300E2,2.157147489E-3,5.516497135E-2,-1.006370133E-1
3.765675620E2,-7.722764891E-3,1.306841004E-1,-8.966763675E-2
3.766672940E2,1.193656085E-2,6.980172157E-2,-1.009896004E-1
3.767670260E2,-1.313936966E-2,1.251473719E-1,-6.089933574E-2
3.768667578E2,4.210879661E-2,1.142095703E-1,-7.060980678E-2
3.769664898E2,-2.120401394E-2,4.853422880E-2,-1.044610924E-1
3.770662218E2,-4.677162219E-2,9.155102491E-2,-8.198322594E-2
3.771659538E2,-5.182423778E-3,1.101241207E-1,-6.876208663E-2
3.772656858E2,-1.224015925E-2,6.553910136E-2,-7.156407237E-2
3.773654178E2,3.160845811E-2,6.751312137E-2,-3.264266610E-2
3.774651498E2,3.509922758E-2,9.450620770E-2,-4.604097605E-2
3.775648808E2,1.121514235E-2,5.821020126E-2,-7.982384920E-2
3.776646138E2,-1.051219739E-3,1.126542109E-1,-5.183147371E-2
3.777643448E2,1.238842271E-3,5.268107414E-2,-4.117024541E-2
3.778640768E2,3.875497989E-3,-5.893408656E-3,-3.932194054E-2
3.779638092E2,6.660786275E-2,5.034335732E-2,-1.076355457E-2
3.780635412E2,-1.836977715E-2,6.291720986E-2,-2.701179743E-2
3.781632732E2,-3.399985967E-2,1.032366854E-1,-6.059352636E-2
3.782630052E2,1.629750565E-2,9.176854134E-2,-2.421858251E-2
3.783627372E2,1.457975814E-2,4.544572949E-2,-6.282833219E-2
3.784624692E2,5.245482344E-2,7.829129398E-2,-3.603931367E-2
3.785622012E2,3.178480648E-2,5.083101511E-2,-3.294496715E-2
3.786619332E2,8.330107871E-3,7.676867902E-2,-2.363269150E-2
3.787616652E2,1.182142552E-3,7.686281919E-2,-2.910393119E-2
3.788613972E2,-3.782691713E-3,3.690879464E-2,-5.416100442E-2
3.789611293E2,2.907842271E-2,4.752850771E-2,-3.948215425E-2
3.790608613E2,-1.704306219E-2,8.769010842E-2,-3.015876889E-2
3.791605933E2,4.751776345E-3,1.033050978E-1,-3.741048574E-2
3.792603253E2,6.454503816E-3,3.913132131E-2,-2.187911153E-2
3.793600573E2,-2.456895864E-2,4.441954315E-2,-2.371689141E-2
3.794597893E2,-5.176746497E-2,9.893664300E-2,-2.372741640E-2
3.795595213E2,6.951776616E-2,3.452605426E-2,-1.917886734E-2
3.796592523E2,1.511371857E-2,4.480838299E-2,-6.554728746E-4
3.797589843E2,2.509937419E-2,5.332602203E-2,-9.266667366E-3
3.798587163E2,-8.585722558E-4,2.506818295E-2,-1.469405293E-2
3.799584485E2,-1.823777625E-2,4.846230805E-2,-3.020086884E-2
3.800581805E2,5.889785210E-2,3.513065636E-2,-1.776208699E-2
3.801579125E2,5.216153076E-2,5.818038046E-2,-6.730729938E-3
3.802576445E2,2.615907239E-2,6.577825248E-2,-1.594886541E-2
3.803573765E2,-6.240733266E-3,4.423126280E-2,1.558692276E-2
3.804571085E2,5.009346195E-3,4.845412195E-2,-5.570876241E-2
3.805568405E2,-9.785552938E-3,1.349654317E-2,1.239551246E-2
3.806565725E2,4.595122129E-2,2.819293499E-2,-4.935050011E-4
3.807563045E2,4.390624898E-2,6.166590571E-2,-1.408009529E-2
3.808560355E2,-1.831128672E-2,5.114325643E-2,1.904262722E-2
3.809557679E2,-2.846015275E-2,4.128134251E-2,-2.170720339E-2
3.810554999E2,-2.542785980E-2,4.510015905E-2,-3.197374463E-2
3.811552319E2,4.666120118E-2,1.708907247E-2,2.835899591E-3
3.812549639E2,7.121855674E-2,4.950603604E-2,6.393345594E-3
3.813546959E2,8.336210903E-3,4.838512480E-2,-1.065128803E-2
3.814544279E2,-4.143203622E-2,1.628508031E-2,8.708258271E-3
3.815541599E2,3.490129933E-3,3.039441168E-2,-1.221015573E-2
3.816538919E2,3.813480958E-2,3.974761784E-2,-2.144992590E-2
3.817536229E2,8.522854026E-2,4.863187730E-2,2.205569744E-2
