"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.098093737E2,9.962348938E0,1.915548706E1,1.594650269E1
5.099091057E2,9.766677856E0,1.857042694E1,1.571844482E1
5.100088378E2,9.852600098E0,1.636627579E1,1.521610260E1
5.101085698E2,9.598197937E0,1.765451813E1,1.531868744E1
5.102083018E2,9.527313232E0,1.930267334E1,1.603122711E1
5.103080348E2,9.496887207E0,2.018214798E1,1.573206329E1
5.104077668E2,9.566421509E0,2.100949478E1,1.551600647E1
5.105074998E2,9.589881897E0,2.128756332E1,1.563422394E1
5.106072318E2,9.498840332E0,2.159935379E1,1.544855499E1
5.107069648E2,9.441268921E0,2.146818542E1,1.505717468E1
5.108066968E2,9.399284363E0,2.157530975E1,1.499145508E1
5.109064288E2,9.669174194E0,2.099387741E1,1.476792145E1
5.110061627E2,9.814216614E0,2.037741852E1,1.480799866E1
5.111058947E2,1.036678314E1,1.830108261E1,1.399222565E1
5.112056277E2,1.058720398E1,1.845777893E1,1.470122528E1
5.113053597E2,1.018101501E1,2.004680634E1,1.533071899E1
5.114050917E2,1.015346527E1,2.066157150E1,1.554568481E1
5.115048247E2,1.007709503E1,2.115262604E1,1.581362152E1
5.116045567E2,1.024186707E1,2.131290054E1,1.616943359E1
5.117042897E2,1.000101471E1,2.148973083E1,1.626206970E1
5.118040217E2,9.906112671E0,2.201928711E1,1.669987488E1
5.119037537E2,9.721115112E0,2.283732224E1,1.653446198E1
5.120034863E2,9.543579102E0,2.303029442E1,1.633769226E1
5.121032183E2,9.224525452E0,2.361525726E1,1.625578308E1
5.122029513E2,9.413940430E0,2.357793808E1,1.620684814E1
5.123026833E2,9.301582336E0,2.376087189E1,1.593364716E1
5.124024163E2,8.981849670E0,2.412263107E1,1.569123840E1
5.125021483E2,9.209220886E0,2.397720909E1,1.518935394E1
5.126018803E2,9.244522095E0,2.407560349E1,1.467662048E1
5.127016133E2,9.286422729E0,2.411999893E1,1.433065033E1
5.128013453E2,9.425224304E0,2.404649162E1,1.361531830E1
5.129010783E2,9.350685120E0,2.400635147E1,1.301799774E1
5.130008105E2,9.291099548E0,2.416617584E1,1.259532928E1
5.131005425E2,9.522773743E0,2.411799812E1,1.215904236E1
5.132002755E2,9.428550720E0,2.418298721E1,1.145861816E1
5.133000075E2,9.439476013E0,2.409624290E1,1.132317352E1
5.133997405E2,9.426116943E0,2.391718674E1,1.128354645E1
5.134994725E2,9.468322754E0,2.396511459E1,1.074915314E1
5.135992045E2,9.330780029E0,2.354496384E1,1.054194641E1
5.136989375E2,9.544967651E0,2.297031212E1,9.878486633E0
5.137986695E2,9.435485840E0,2.285170937E1,9.353553772E0
5.138984025E2,9.692001343E0,2.189947510E1,8.861549377E0
5.139981347E2,9.810058594E0,1.943069077E1,9.055061340E0
5.140978667E2,1.015756989E1,1.546693420E1,5.955139160E0
5.141975997E2,1.046862793E1,1.235704041E1,5.802635193E0
5.142973317E2,1.088767242E1,9.288513184E0,5.702362061E0
5.143970647E2,1.121343994E1,7.072650909E0,3.261901855E0
5.144967967E2,1.161006165E1,3.321453094E0,4.101509094E0
5.145965287E2,1.232099915E1,-6.791572571E-1,3.625854492E0
5.146962617E2,1.314842987E1,-3.430557251E0,2.615104675E0
5.147959937E2,1.348235321E1,-6.943805695E0,3.810462952E0
5.148957267E2,1.382731628E1,-8.853847504E0,5.527893066E0
5.149954587E2,1.414907837E1,-1.085257339E1,6.087280273E0
5.150951910E2,1.403475189E1,-1.182941055E1,7.421203613E0
5.151949230E2,1.406808472E1,-1.328747940E1,9.393905640E0
5.152946550E2,1.470367432E1,-1.273955154E1,1.031697845E1
5.153943880E2,1.483880615E1,-1.072198105E1,9.891815186E0
5.154941200E2,1.442138672E1,-9.955310822E0,9.028739929E0
5.155938520E2,1.426896667E1,-9.629230499E0,6.918663025E0
5.156935850E2,1.415161133E1,-1.039508438E1,6.264152527E0
5.157933170E2,1.421737671E1,-1.169262314E1,3.636390686E0
5.158930500E2,1.427529907E1,-1.458845901E1,2.484390259E0
5.159927820E2,1.422131348E1,-1.761749649E1,1.938117981E0
5.160925147E2,1.422620392E1,-2.068317032E1,2.278594971E0
5.161922477E2,1.383147430E1,-2.230944443E1,1.806495667E0
5.162919797E2,1.310520935E1,-2.301417160E1,2.543411255E0
5.163917127E2,1.285177612E1,-2.296657944E1,1.894386292E0
5.164914447E2,1.312273407E1,-2.413468552E1,1.766288757E0
5.165911767E2,1.371092224E1,-2.482015610E1,1.368072510E0
5.166909097E2,1.395816040E1,-2.394596481E1,1.170867920E0
5.167906417E2,1.362166595E1,-2.420439529E1,2.118385315E0
5.168903747E2,1.363452148E1,-2.439997482E1,1.833557129E0
5.169901067E2,1.351542664E1,-2.465893936E1,1.555862427E0
5.170898378E2,1.344140625E1,-2.527524185E1,9.046783447E-1
5.171895708E2,1.310357666E1,-2.622800064E1,1.628860474E0
5.172893028E2,1.376007080E1,-2.838650131E1,2.558479309E0
5.173890358E2,1.416050720E1,-2.861349869E1,3.526718140E0
5.174887678E2,1.503866577E1,-2.775371933E1,4.115859985E0
5.175884998E2,1.525208282E1,-2.540466690E1,3.629447937E0
5.176882328E2,1.513616180E1,-2.223319626E1,3.496421814E0
5.177879648E2,1.486392975E1,-1.982191086E1,4.914848328E0
5.178876978E2,1.456053925E1,-1.536496353E1,6.884963989E0
5.179874298E2,1.335758209E1,-1.373830795E1,7.481727600E0
5.180871623E2,1.249810791E1,-9.957881927E0,7.178283691E0
5.181868953E2,1.145566559E1,-3.852142334E0,7.986198425E0
5.182866273E2,1.088894653E1,5.486026764E0,1.067485046E1
5.183863593E2,9.604278564E0,1.516346741E1,1.328749847E1
5.184860923E2,7.903884888E0,1.686719131E1,1.413571930E1
5.185858243E2,5.964721680E0,2.101370621E1,1.574213409E1
5.186855573E2,5.734291077E0,2.236304855E1,1.664133453E1
5.187852893E2,5.114723206E0,2.361364937E1,1.631042480E1
5.188850213E2,5.346488953E0,2.411060143E1,1.606510925E1
5.189847543E2,6.408416748E0,2.429430962E1,1.592278290E1
5.190844864E2,7.692459106E0,2.549787903E1,1.607607269E1
5.191842184E2,8.918434143E0,2.589314842E1,1.554113770E1
5.192839514E2,8.963577271E0,2.634488869E1,1.563343048E1
5.193836834E2,8.312263489E0,2.627588463E1,1.485108185E1
5.194834164E2,7.825477600E0,2.538850594E1,1.484112549E1
5.195831484E2,8.569114685E0,2.491172981E1,1.509639740E1
5.196828804E2,9.375640869E0,2.437774467E1,1.552319336E1
5.197826134E2,9.648773193E0,2.390717697E1,1.706142426E1
5.198823454E2,9.107284546E0,2.451871490E1,1.856333160E1
5.199820774E2,8.146202087E0,2.531829643E1,1.808914185E1
5.200818107E2,7.328544617E0,2.406635666E1,1.782438660E1
5.201815427E2,6.710983276E0,2.277344894E1,1.747040558E1
5.202812757E2,6.139289856E0,2.202320099E1,1.736743927E1
5.203810077E2,5.957641602E0,2.051706696E1,1.655368042E1
5.204807397E2,5.910453796E0,1.783722305E1,1.533599854E1
5.205804727E2,5.945480347E0,1.608984375E1,1.393114471E1
5.206802047E2,5.941162109E0,1.599313354E1,1.372869110E1
5.207799367E2,6.156997681E0,1.896493530E1,1.409383392E1
5.208796697E2,6.574600220E0,2.321500778E1,1.449052429E1
5.209794017E2,7.379447937E0,2.450432968E1,1.442347717E1
5.210791330E2,8.034461975E0,2.415407372E1,1.471758270E1
5.211788660E2,8.311294556E0,2.375934601E1,1.428244019E1
5.212785980E2,8.536705017E0,2.370006943E1,1.418099213E1
5.213783300E2,8.315063477E0,2.337764740E1,1.348106384E1
5.214780630E2,9.423217773E0,1.991718292E1,1.268347931E1
5.215777950E2,1.052419281E1,1.668783951E1,1.217600250E1
5.216775280E2,1.180258179E1,1.102980042E1,1.054262543E1
5.217772600E2,1.310482025E1,-1.658378601E0,7.549987793E0
5.218769920E2,1.365760803E1,-1.035978317E1,5.416641235E0
5.219767250E2,1.240628052E1,-6.722824097E0,7.177864075E0
5.220764575E2,1.215732574E1,-3.973735809E0,8.551841736E0
5.221761895E2,1.259940338E1,-1.482814789E0,1.062709808E1
5.222759225E2,1.246013641E1,5.600654602E0,1.309149170E1
5.223756545E2,1.165550995E1,1.319624329E1,1.521578217E1
5.224753875E2,1.107234192E1,1.772216797E1,1.642833710E1
5.225751195E2,1.047012329E1,2.260597610E1,1.773863220E1
5.226748515E2,1.020813751E1,2.593431091E1,1.699131775E1
5.227745845E2,9.939407349E0,2.587561989E1,1.659395599E1
5.228743165E2,1.004483032E1,2.498832703E1,1.677447510E1
5.229740485E2,9.463394165E0,2.491342735E1,1.725540924E1
5.230737815E2,9.221160889E0,2.562943649E1,1.700766754E1
5.231735135E2,8.563880920E0,2.552848434E1,1.690793610E1
5.232732455E2,7.790931702E0,2.545697403E1,1.675036621E1
5.233729785E2,7.587699890E0,2.584809113E1,1.621240997E1
5.234727105E2,7.849708557E0,2.466021538E1,1.470922852E1
5.235724435E2,8.736869812E0,2.096850586E1,1.381990051E1
5.236721755E2,8.645683289E0,1.956990433E1,1.329167938E1
5.237719075E2,9.516670227E0,1.323761749E1,1.022558594E1
5.238716405E2,1.046078491E1,8.688213348E0,8.708374023E0
5.239713725E2,1.171113586E1,7.232311249E0,9.435951233E0
5.240711040E2,1.263233185E1,1.016414642E1,1.118626404E1
5.241708370E2,1.224557495E1,1.574359894E1,1.294758606E1
5.242705690E2,1.170972443E1,1.775597000E1,1.350125122E1
5.243703010E2,1.096882629E1,2.165950012E1,1.375911713E1
5.244700340E2,1.054016113E1,2.087670517E1,1.401358795E1
5.245697660E2,1.083444214E1,2.126948166E1,1.479065704E1
5.246694980E2,8.164833069E0,2.103131866E1,1.348460388E1
5.247692310E2,1.104051971E1,1.990132141E1,1.531411743E1
5.248689630E2,9.477722168E0,2.104137421E1,1.538320923E1
5.249686960E2,8.297157288E0,2.117798233E1,1.532546234E1
5.250684286E2,7.306694031E0,2.127527237E1,1.535816956E1
5.251681606E2,6.377746582E0,2.087347794E1,1.584207153E1
5.252678936E2,5.805755615E0,2.056747437E1,1.634761810E1
5.253676256E2,6.328590393E0,2.133415604E1,1.685406494E1
5.254673576E2,6.891601562E0,2.123096848E1,1.664507294E1
5.255670906E2,7.982818604E0,1.946939087E1,1.620539093E1
5.256668226E2,8.292465210E0,1.752296829E1,1.572842407E1
5.257665546E2,8.219665527E0,1.733874130E1,1.506527710E1
5.258662876E2,8.162094116E0,1.615215302E1,1.375173187E1
5.259660196E2,8.593452454E0,1.627341461E1,1.236934662E1
5.260657523E2,9.715888977E0,1.622756958E1,1.025978088E1
5.261654843E2,9.319549561E0,1.201602173E1,9.148384094E0
5.262652163E2,1.257025146E1,1.122770691E1,1.297299194E1
5.263649493E2,1.229248810E1,1.199232483E1,1.436551666E1
5.264646813E2,1.181945038E1,1.550372314E1,1.537841034E1
5.265644133E2,1.107675171E1,1.800081635E1,1.604078674E1
5.266641463E2,9.962387085E0,1.856952286E1,1.560700226E1
5.267638783E2,9.308799744E0,1.855234909E1,1.527853394E1
5.268636113E2,9.510276794E0,1.766476440E1,1.480655670E1
5.269633433E2,9.670753479E0,1.645965195E1,1.518652344E1
5.270630755E2,9.396179199E0,1.572878647E1,1.509302521E1
5.271628085E2,9.255599976E0,1.498224640E1,1.474259949E1
5.272625405E2,9.115554810E0,1.191025162E1,1.416207123E1
5.273622725E2,9.626785278E0,8.101306915E0,1.354788971E1
5.274620055E2,1.013253021E1,3.629451752E0,1.304507446E1
5.275617375E2,1.070743561E1,-1.645542145E0,1.029457092E1
5.276614705E2,1.144507599E1,-2.969131470E0,9.877235413E0
5.277612025E2,1.182915497E1,-3.501190186E0,9.557899475E0
5.278609345E2,1.137041473E1,3.255348206E-1,1.055683136E1
5.279606675E2,1.094913483E1,8.335159302E0,1.231081390E1
5.280603986E2,1.096687317E1,1.591642380E1,1.342493439E1
5.281601306E2,1.100344086E1,1.745893860E1,1.306701660E1
5.282598636E2,1.126607513E1,1.923531723E1,1.387720490E1
5.283595956E2,1.203155518E1,1.740317917E1,1.318167114E1
5.284593286E2,1.199283600E1,1.460932159E1,1.211366272E1
5.285590606E2,1.176074219E1,8.914989471E0,1.103170776E1
5.286587926E2,1.080538177E1,7.598510742E0,1.163157654E1
5.287585256E2,1.033560181E1,7.994216919E0,1.165117645E1
5.288582576E2,1.061808014E1,7.876480103E0,1.098569489E1
5.289579906E2,1.130588531E1,7.741573334E0,1.075838470E1
5.290577233E2,1.264562988E1,5.273624420E0,1.051413727E1
5.291574553E2,1.436444855E1,-3.579460144E0,8.639991760E0
5.292571883E2,1.505592346E1,-9.906917572E0,7.114387512E0
5.293569203E2,1.415972900E1,-1.106435776E1,6.947601318E0
5.294566533E2,1.242079926E1,-5.334320068E0,9.392478943E0
5.295563853E2,1.124121094E1,5.397518158E0,1.241075897E1
5.296561173E2,1.077938080E1,1.601919937E1,1.437908173E1
5.297558503E2,1.080261230E1,1.914147186E1,1.369905090E1
5.298555823E2,1.035831451E1,2.421682930E1,1.425935364E1
5.299553153E2,1.063125610E1,2.791528320E1,1.565377045E1
5.300550471E2,1.114002228E1,3.114542007E1,1.776931763E1
5.301547791E2,1.165737915E1,3.364866638E1,1.973803711E1
5.302545121E2,1.100429535E1,3.443669510E1,1.953378296E1
5.303542441E2,9.506858826E0,3.476024628E1,1.872078705E1
5.304539771E2,9.017181396E0,3.535604858E1,1.801502228E1
5.305537091E2,9.751190186E0,3.481879044E1,1.769682312E1
5.306534411E2,1.087227631E1,2.958977699E1,1.624693298E1
5.307531741E2,1.187306213E1,2.322548294E1,1.517574310E1
5.308529061E2,1.190106964E1,2.317982674E1,1.497449493E1
5.309526391E2,1.196589661E1,2.221583939E1,1.510125732E1
5.310523712E2,1.216206360E1,1.946106720E1,1.420973206E1
5.311521042E2,1.215222168E1,1.809106064E1,1.445855713E1
5.312518362E2,1.236360931E1,1.283825302E1,1.341879272E1
5.313515682E2,1.236630249E1,9.218894958E0,1.261398315E1
5.314513012E2,1.220451355E1,7.845096588E0,1.292662048E1
5.315510332E2,1.255198669E1,2.318408966E0,1.128535461E1
5.316507662E2,1.261441040E1,8.193969727E-2,1.004638672E1
5.317504982E2,1.137009430E1,-1.427627563E0,8.956916809E0
5.318502312E2,1.065688324E1,-1.799972534E0,8.932899475E0
5.319499632E2,9.851524353E0,-1.326145172E0,9.464790344E0
5.320496946E2,9.696510315E0,5.648994446E-1,9.248413086E0
5.321494276E2,9.404945374E0,1.375831604E0,9.808906555E0
5.322491596E2,9.519477844E0,3.704704285E0,1.045530701E1
5.323488926E2,1.017214966E1,4.514305115E0,1.079316711E1
5.324486246E2,1.088819122E1,6.256141663E0,1.127282715E1
5.325483576E2,1.124046326E1,1.090209961E1,1.284040833E1
5.326480896E2,1.034020233E1,1.340579605E1,1.310427094E1
5.327478216E2,9.790527344E0,1.384354401E1,1.226740265E1
5.328475546E2,9.913772583E0,1.334141922E1,1.222804260E1
5.329472866E2,1.095001984E1,1.301435089E1,1.213569641E1
5.330470198E2,1.127602386E1,1.244874191E1,1.223914337E1
5.331467518E2,1.149772644E1,1.159685135E1,1.240091705E1
5.332464848E2,1.172373962E1,1.111018372E1,1.136978912E1
5.333462168E2,1.037640381E1,9.270477295E0,9.600578308E0
5.334459498E2,1.255301666E1,8.861064911E0,1.255637360E1
5.335456818E2,1.150529480E1,6.052539825E0,1.062530518E1
5.336454138E2,1.177580261E1,-4.715641022E0,7.598030090E0
5.337451468E2,1.185981750E1,-1.182596970E1,6.301666260E0
5.338448788E2,1.131344604E1,-9.569423676E0,6.511695862E0
5.339446118E2,1.070104218E1,-6.176799774E0,6.466629028E0
5.340443440E2,1.049617004E1,-4.416473389E0,8.231407166E0
5.341440770E2,9.921318054E0,1.522293091E-1,9.981513977E0
5.342438090E2,9.215759277E0,6.793285370E0,1.146941376E1
5.343435420E2,8.434692383E0,1.270383835E1,1.284531403E1
5.344432740E2,7.791938782E0,1.565273666E1,1.425885773E1
5.345430060E2,8.452766418E0,1.772998047E1,1.535012817E1
5.346427390E2,9.795005798E0,1.943833542E1,1.509190369E1
5.347424710E2,1.080530548E1,2.205037689E1,1.556247711E1
5.348422040E2,1.064540100E1,2.446102524E1,1.667008972E1
5.349419360E2,9.637023926E0,2.248460770E1,1.443181610E1
5.350416687E2,8.542037964E0,2.183724213E1,1.512654114E1
5.351414007E2,8.862670898E0,2.169113159E1,1.634764862E1
5.352411337E2,9.013954163E0,2.268054771E1,1.677545929E1
5.353408657E2,8.553298950E0,2.301791954E1,1.590308380E1
5.354405987E2,8.369758606E0,2.234037399E1,1.578354645E1
5.355403307E2,8.459754944E0,2.255124283E1,1.638973236E1
5.356400637E2,9.113502502E0,2.286387253E1,1.649944305E1
5.357397957E2,9.862190247E0,2.253050995E1,1.625888824E1
5.358395277E2,1.035790253E1,2.227306366E1,1.690914154E1
5.359392607E2,9.864906311E0,2.207732773E1,1.677330780E1
5.360389932E2,9.002113342E0,2.286651802E1,1.622699738E1
5.361387262E2,8.449394226E0,2.231547165E1,1.660231781E1
5.362384582E2,8.020736694E0,2.150982285E1,1.640162659E1
5.363381912E2,7.486022949E0,2.165314865E1,1.671057892E1
5.364379232E2,7.307342529E0,2.163195038E1,1.674240875E1
5.365376562E2,8.060836792E0,1.940959549E1,1.536378479E1
5.366373882E2,8.929428101E0,1.657645416E1,1.394985199E1
5.367371212E2,1.004519653E1,1.295277786E1,1.188037872E1
5.368368532E2,1.033064270E1,3.158378601E0,9.454811096E0
5.369365862E2,1.136831665E1,-6.509559631E0,7.307769775E0
5.370363182E2,1.199285889E1,-8.615211487E0,7.993461609E0
5.371360512E2,1.221368408E1,-8.919834137E0,7.757736206E0
5.372357832E2,1.235283661E1,-8.654918671E0,8.079872131E0
5.373355162E2,1.313273621E1,-8.830261230E0,8.423255920E0
5.374352482E2,1.325475311E1,-7.270256042E0,9.345573425E0
5.375349802E2,1.186988831E1,1.269355774E0,1.214945984E1
5.376347132E2,9.509239197E0,1.020874786E1,1.341059875E1
5.377344452E2,8.442382812E0,1.598697281E1,1.391683197E1
5.378341782E2,8.310218811E0,1.826626205E1,1.478908539E1
5.379339102E2,6.926727295E0,2.180451584E1,1.569751740E1
5.380336432E2,6.147781372E0,2.255006790E1,1.619318390E1
5.381333752E2,5.700424194E0,2.230000305E1,1.683975220E1
5.382331082E2,5.556152344E0,2.269770813E1,1.745806885E1
5.383328402E2,5.977005005E0,2.332546234E1,1.712876892E1
5.384325732E2,6.809501648E0,2.395453072E1,1.665936279E1
5.385323052E2,8.200675964E0,2.323260689E1,1.592272949E1
5.386320382E2,9.790931702E0,1.998758698E1,1.420532227E1
5.387317702E2,1.053766632E1,1.823187637E1,1.388626099E1
5.388315032E2,1.097711182E1,1.119620514E1,1.161074829E1
5.389312352E2,1.104664612E1,6.555374146E0,1.086550140E1
5.390309678E2,1.051107788E1,6.185550690E0,1.089988708E1
5.391306998E2,1.044313049E1,6.108501434E0,1.142243195E1
5.392304328E2,9.511680603E0,8.931823730E0,1.262380981E1
5.393301648E2,9.141708374E0,9.813781738E0,1.265270233E1
5.394298978E2,9.741775513E0,9.119903564E0,1.319250488E1
5.395296298E2,1.020825195E1,1.043946838E1,1.393078613E1
5.396293628E2,9.662185669E0,1.284989929E1,1.402782440E1
5.397290948E2,9.926513672E0,1.665507126E1,1.452770996E1
5.398288278E2,1.063341522E1,1.800419235E1,1.473124695E1
5.399285598E2,1.081723785E1,1.953879547E1,1.505709839E1
5.400282930E2,1.095725250E1,2.018265152E1,1.489480591E1
5.401280250E2,1.112146759E1,2.024031067E1,1.490850830E1
5.402277580E2,1.141326141E1,1.964804459E1,1.386765289E1
5.403274900E2,1.182029724E1,1.742733765E1,1.252797699E1
5.404272230E2,1.007108307E1,1.505530548E1,1.218768311E1
5.405269550E2,1.272246552E1,1.031974030E1,1.129032135E1
5.406266880E2,1.243582153E1,6.931823730E0,1.134506226E1
5.407264200E2,1.249127197E1,1.347652435E0,1.141576385E1
5.408261530E2,1.263201141E1,-1.819953918E-1,1.062839508E1
5.409258850E2,1.282095337E1,7.460289001E-1,1.034440613E1
5.410256183E2,1.198725891E1,6.979187012E0,1.142761230E1
5.411253503E2,1.086675262E1,1.523782730E1,1.226351166E1
5.412250833E2,1.064992523E1,1.817116165E1,1.237520599E1
5.413248153E2,1.045563507E1,2.197776794E1,1.335227966E1
5.414245483E2,9.954490662E0,2.180056000E1,1.333658600E1
5.415242803E2,9.552467346E0,2.030453491E1,1.439605713E1
5.416240133E2,9.189956665E0,2.065676117E1,1.496069336E1
5.417237453E2,9.032386780E0,2.039936829E1,1.506098175E1
5.418234783E2,9.177650452E0,2.062547684E1,1.544207001E1
